timestamp,cpu,voltage,cpu_z,voltage_z,relation_signal,label,mdissid_similarity_score,mdissid_threshold,is_anomaly,mdissid_dim0_score,mdissid_dim1_score,anomaly_region_id
2025-10-17 00:11:00,50.303642,11.904,0.0038520499314057444,0.0,0.0038520499314057444,0,1.0,0.5,1,0.67357403,0.41282725,52
2025-10-17 00:11:30,50.318285,11.808,0.15923928724698388,-1.174785691940914,-1.0155464046939302,0,1.0,0.5,1,0.67798656,0.38070646,52
2025-10-17 00:12:00,50.312354,11.808,0.09630124828506821,-1.174785691940914,-1.0784844436558458,0,0.0,0.5,0,0.67904776,0.36246502,-1
2025-10-17 00:12:30,50.307462,11.808,0.04438877372742694,-1.174785691940914,-1.1303969182134872,0,0.0,0.5,0,0.6978332,0.3037501,-1
2025-10-17 00:13:00,50.314772,11.808,0.12196035774548467,-1.174785691940914,-1.0528253341954295,0,0.0,0.5,0,0.6936033,0.25012842,-1
2025-10-17 00:13:30,50.321399,11.808,0.1922841453361858,-1.174785691940914,-0.9825015466047283,0,0.0,0.5,0,0.6890794,0.20008151,-1
2025-10-17 00:14:00,50.320015,11.808,0.17759754174095144,-1.174785691940914,-0.9971881501999627,0,0.0,0.5,0,0.69987905,0.17410591,-1
2025-10-17 00:14:30,50.340264,11.904,0.39247401298340207,0.0,0.39247401298340207,0,0.0,0.5,0,0.68221027,0.14401439,-1
2025-10-17 00:15:00,50.351789,11.904,0.5147739453785346,0.0,0.5147739453785346,0,0.0,0.5,0,0.69049966,0.16345514,-1
2025-10-17 00:15:30,50.323524,11.904,0.21483402441120697,0.0,0.21483402441120697,0,0.0,0.5,0,0.5629137,0.15626535,-1
2025-10-17 00:16:00,50.313379,11.904,0.10717824878006511,0.0,0.10717824878006511,0,0.0,0.5,0,0.5553182,0.18916428,-1
2025-10-17 00:16:30,50.317198,11.904,0.1477043608683131,0.0,0.1477043608683131,0,0.0,0.5,0,0.5395551,0.17665257,-1
2025-10-17 00:17:00,50.315806,11.904,0.13293286361074216,0.0,0.13293286361074216,0,0.0,0.5,0,0.53385615,0.18044269,-1
2025-10-17 00:17:30,50.308859,11.904,0.05921332952401477,0.0,0.05921332952401477,0,0.0,0.5,0,0.5270357,0.1861901,-1
2025-10-17 00:18:00,50.313423,11.808,0.10764516392329324,-1.174785691940914,-1.067140528017621,0,0.0,0.5,0,0.51021075,0.16428636,-1
2025-10-17 00:18:30,50.321075,11.904,0.18884595200899126,0.0,0.18884595200899126,0,0.0,0.5,0,0.48122925,0.15755284,-1
2025-10-17 00:19:00,50.315131,11.904,0.12576996084572212,0.0,0.12576996084572212,0,0.0,0.5,0,0.47475368,0.16126996,-1
2025-10-17 00:19:30,50.308526,11.904,0.05567963082663505,0.0,0.05567963082663505,0,0.0,0.5,0,0.4590304,0.15092231,-1
2025-10-17 00:20:00,50.311342,11.904,0.08556219999150018,0.0,0.08556219999150018,0,0.0,0.5,0,0.4373752,0.1389299,-1
2025-10-17 00:20:30,50.320397,11.808,0.18165121412057617,-1.174785691940914,-0.9931344778203379,0,0.0,0.5,0,0.39985695,0.13609825,-1
2025-10-17 00:21:00,50.318294,11.904,0.15933479261716907,0.0,0.15933479261716907,0,0.0,0.5,0,0.33624914,0.08737778,-1
2025-10-17 00:21:30,50.306813,11.808,0.03750177536518925,-1.174785691940914,-1.137283916575725,0,0.0,0.5,0,0.35926613,0.13254979,-1
2025-10-17 00:22:00,50.320752,11.904,0.18541837038956996,0.0,0.18541837038956996,0,0.0,0.5,0,0.72214025,0.11818795,-1
2025-10-17 00:22:30,50.317597,11.904,0.15193843228053497,0.0,0.15193843228053497,0,0.0,0.5,0,0.72511023,0.13108858,-1
2025-10-17 00:23:00,50.302959,11.904,-0.003395746496026251,0.0,-0.003395746496026251,0,0.0,0.5,0,0.73576254,0.13358031,-1
2025-10-17 00:23:30,50.328058,11.904,0.2629475075764594,0.0,0.2629475075764594,0,0.0,0.5,0,0.68854547,0.14726417,-1
2025-10-17 00:24:00,50.339222,11.904,0.381416613455808,0.0,0.381416613455808,0,0.0,0.5,0,0.65339637,0.1645732,-1
2025-10-17 00:24:30,50.331204,11.904,0.2963319403153092,0.0,0.2963319403153092,0,0.0,0.5,0,0.61631435,0.17748035,-1
2025-10-17 00:25:00,50.325955,11.904,0.24063108607305228,0.0,0.24063108607305228,0,0.0,0.5,0,0.5760194,0.1482604,-1
2025-10-17 00:25:30,50.324917,11.808,0.2296161333766265,-1.174785691940914,-0.9451695585642876,0,0.0,0.5,0,0.5209763,0.19834845,-1
2025-10-17 00:26:00,50.307501,11.904,0.04480263033163815,0.0,0.04480263033163815,0,1.0,0.5,1,0.46582943,1.1826797,53
2025-10-17 00:26:30,50.301908,11.904,-0.014548651393880894,0.0,-0.014548651393880894,0,1.0,0.5,1,0.40782925,1.1826797,53
2025-10-17 00:27:00,50.319669,11.904,0.17392589084214286,0.0,0.17392589084214286,0,0.0,0.5,0,0.34143838,1.1826797,-1
2025-10-17 00:27:30,50.327325,11.904,0.25516912575908457,0.0,0.25516912575908457,0,0.0,0.5,0,0.287694,1.1826797,-1
2025-10-17 00:28:00,50.332224,11.904,0.3071558822712892,0.0,0.3071558822712892,0,0.0,0.5,0,0.24573822,1.1826797,-1
2025-10-17 00:28:30,50.330494,11.904,0.28879762777732165,0.0,0.28879762777732165,0,0.0,0.5,0,0.2187207,1.1826797,-1
2025-10-17 00:29:00,50.324913,11.904,0.22957368654545823,0.0,0.22957368654545823,0,0.0,0.5,0,0.19542761,0.1826438,-1
2025-10-17 00:29:30,50.325605,11.904,0.23691698834307542,0.0,0.23691698834307542,0,0.0,0.5,0,0.16188255,0.18469143,-1
2025-10-17 00:30:00,50.309927,11.904,0.07054663345446657,0.0,0.07054663345446657,0,0.0,0.5,0,0.13124709,0.18005697,-1
2025-10-17 00:30:30,50.294601,11.904,-0.09208840028854356,0.0,-0.09208840028854356,0,0.0,0.5,0,0.11944679,0.16222574,-1
2025-10-17 00:31:00,50.34098,11.904,0.40007199576825514,0.0,0.40007199576825514,0,0.0,0.5,0,0.12275878,0.1324645,-1
2025-10-17 00:31:30,50.382525,11.904,0.8409353963197674,0.0,0.8409353963197674,0,0.0,0.5,0,0.15782715,0.13210434,-1
2025-10-17 00:32:00,50.394765,11.904,0.9708226997919044,0.0,0.9708226997919044,0,0.0,0.5,0,0.20999451,0.12947209,-1
2025-10-17 00:32:30,50.408742,11.904,1.1191425397126478,0.0,1.1191425397126478,0,0.0,0.5,0,0.26574665,0.15055163,-1
2025-10-17 00:33:00,50.395457,11.904,0.9781660015895216,0.0,0.9781660015895216,0,0.0,0.5,0,0.32954037,0.15482552,-1
2025-10-17 00:33:30,50.387419,11.904,0.8928690942930305,0.0,0.8928690942930305,0,0.0,0.5,0,0.38525444,0.13980938,-1
2025-10-17 00:34:00,50.408725,11.904,1.1189621406800505,0.0,1.1189621406800505,0,0.0,0.5,0,0.44435632,0.15246075,-1
2025-10-17 00:34:30,50.410476,11.904,1.1375432410379342,0.0,1.1375432410379342,0,0.0,0.5,0,0.50687397,0.19581261,-1
2025-10-17 00:35:00,50.404895,11.904,1.0783192998060709,0.0,1.0783192998060709,0,0.0,0.5,0,0.5393143,0.2012028,-1
2025-10-17 00:35:30,50.405586,11.904,1.0856519898958394,0.0,1.0856519898958394,0,0.0,0.5,0,0.5951891,0.22476573,-1
2025-10-17 00:36:00,50.394754,11.904,0.9707059710060973,0.0,0.9707059710060973,0,0.0,0.5,0,0.6166349,0.23344676,-1
2025-10-17 00:36:30,50.397904,11.904,1.0041328505761153,0.0,1.0041328505761153,0,0.0,0.5,0,0.6741148,0.21413592,-1
2025-10-17 00:37:00,50.396176,11.904,0.9857958194976943,0.0,0.9857958194976943,0,0.0,0.5,0,0.7198496,0.20023164,-1
2025-10-17 00:37:30,50.388494,11.904,0.9042766801780456,0.0,0.9042766801780456,0,0.0,0.5,0,0.72499686,0.18231177,-1
2025-10-17 00:38:00,50.356384,11.904,0.5635347427196123,0.0,0.5635347427196123,0,0.0,0.5,0,0.500273,0.17902733,-1
2025-10-17 00:38:30,50.328081,11.808,0.26319157685584665,-1.174785691940914,-0.9115941150850675,0,0.0,0.5,0,0.23799524,0.15504721,-1
2025-10-17 00:39:00,50.293481,11.904,-0.10397351302456004,0.0,-0.10397351302456004,0,0.0,0.5,0,0.23685081,0.19068314,-1
2025-10-17 00:39:30,50.285476,11.904,-0.18892023396363,0.0,-0.18892023396363,0,0.0,0.5,0,0.26195908,0.17252608,-1
2025-10-17 00:40:00,50.325955,11.904,0.24063108607305228,0.0,0.24063108607305228,0,0.0,0.5,0,0.48986846,0.17902023,-1
2025-10-17 00:40:30,50.331177,11.904,0.2960454242046782,0.0,0.2960454242046782,0,0.0,0.5,0,0.4453671,0.21721657,-1
2025-10-17 00:41:00,50.324221,11.808,0.22223038474784104,-1.174785691940914,-0.952555307193073,0,0.0,0.5,0,0.41607594,0.21592547,-1
2025-10-17 00:41:30,50.327344,11.904,0.25537074820722816,0.0,0.25537074820722816,0,0.0,0.5,0,0.41968513,0.22714154,-1
2025-10-17 00:42:00,50.314794,11.904,0.12219381531709872,0.0,0.12219381531709872,0,0.0,0.5,0,0.4358167,0.20418073,-1
2025-10-17 00:42:30,50.308526,11.904,0.05567963082663505,0.0,0.05567963082663505,0,0.0,0.5,0,0.44724196,0.19378611,-1
2025-10-17 00:43:00,50.318298,11.904,0.15937723944833734,0.0,0.15937723944833734,0,0.0,0.5,0,0.44805855,0.16367087,-1
2025-10-17 00:43:30,50.32143,11.808,0.19261310827798506,-1.174785691940914,-0.982172583662929,0,0.0,0.5,0,0.46153402,0.15737574,-1
2025-10-17 00:44:00,50.331186,11.808,0.2961409295749388,-1.174785691940914,-0.8786447623659752,0,0.0,0.5,0,0.4803963,0.13278788,-1
2025-10-17 00:44:30,50.330166,11.904,0.2853169876188834,0.0,0.2853169876188834,0,0.0,0.5,0,0.50509,0.13393983,-1
2025-10-17 00:45:00,50.326665,11.904,0.24816539861103984,0.0,0.24816539861103984,0,0.0,0.5,0,0.52004856,0.14162116,-1
2025-10-17 00:45:30,50.324207,11.904,0.22208182083863895,0.0,0.22208182083863895,0,0.0,0.5,0,0.5285225,0.12885588,-1
2025-10-17 00:46:00,50.30818,11.904,0.05200797992782646,0.0,0.05200797992782646,0,0.0,0.5,0,0.60402805,0.13722807,-1
2025-10-17 00:46:30,50.322832,11.904,0.20749072261358978,0.0,0.20749072261358978,0,0.0,0.5,0,0.57792294,0.12954873,-1
2025-10-17 00:47:00,50.336431,11.904,0.351799336985952,0.0,0.351799336985952,0,0.0,0.5,0,0.57510084,0.14536929,-1
2025-10-17 00:47:30,50.318986,11.904,0.16667809441478626,0.0,0.16667809441478626,0,0.0,0.5,0,0.58190316,0.1418285,-1
2025-10-17 00:48:00,50.314781,11.904,0.12205586311574525,0.0,0.12205586311574525,0,0.0,0.5,0,0.59495217,0.12130021,-1
2025-10-17 00:48:30,50.314444,11.808,0.11847971758712185,-1.174785691940914,-1.0563059743537921,0,0.0,0.5,0,0.5935431,0.17111169,-1
2025-10-17 00:49:00,50.339549,11.904,0.3848866419063976,0.0,0.3848866419063976,0,0.0,0.5,0,0.5767887,0.17748035,-1
2025-10-17 00:49:30,50.341259,11.904,0.40303266224444834,0.0,0.40303266224444834,0,0.0,0.5,0,0.6018881,0.1482604,-1
2025-10-17 00:50:00,50.316165,11.808,0.13674246671090423,-1.174785691940914,-1.0380432252300098,0,0.0,0.5,0,0.63685566,0.19834845,-1
2025-10-17 00:50:30,50.307124,11.904,0.04080201649103031,0.0,0.04080201649103031,0,1.0,0.5,1,0.6303043,1.1826797,54
2025-10-17 00:51:00,50.302946,11.904,-0.0035336986974551215,0.0,-0.0035336986974551215,0,1.0,0.5,1,0.61611253,1.1826797,54
2025-10-17 00:51:30,50.301899,11.904,-0.014644156764066081,0.0,-0.014644156764066081,0,1.0,0.5,1,0.6061646,1.1826797,54
2025-10-17 00:52:00,50.314772,11.904,0.12196035774548467,0.0,0.12196035774548467,0,1.0,0.5,1,0.59490925,1.1826797,54
2025-10-17 00:52:30,50.317549,11.904,0.15142907030613859,0.0,0.15142907030613859,0,0.0,0.5,0,0.5925491,0.1826438,-1
2025-10-17 00:53:00,50.316848,11.904,0.1439902631383362,0.0,0.1439902631383362,0,0.0,0.5,0,0.5959146,0.18972135,-1
2025-10-17 00:53:30,50.318946,11.904,0.16625362610272643,0.0,0.16625362610272643,0,0.0,0.5,0,0.58906585,0.19037013,-1
2025-10-17 00:54:00,50.305005,11.904,0.018315807662799274,0.0,0.018315807662799274,0,0.0,0.5,0,0.5997502,0.19427852,-1
2025-10-17 00:54:30,50.311614,11.904,0.08844858451305464,0.0,0.08844858451305464,0,0.0,0.5,0,0.6089151,0.18946385,-1
2025-10-17 00:55:00,50.330102,11.904,0.2846378383196631,0.0,0.2846378383196631,0,0.0,0.5,0,0.61799467,0.18216318,-1
2025-10-17 00:55:30,50.348964,11.904,0.4847958708435597,0.0,0.4847958708435597,0,0.0,0.5,0,0.6400421,0.22497359,-1
2025-10-17 00:56:00,50.33781,11.904,0.3664328820421695,0.0,0.3664328820421695,0,0.0,0.5,0,0.55418736,0.23406038,-1
2025-10-17 00:56:30,50.324877,11.904,0.22919166506464209,0.0,0.22919166506464209,0,0.0,0.5,0,0.52560085,0.28294468,-1
2025-10-17 00:57:00,50.327316,11.904,0.25507362038889936,0.0,0.25507362038889936,0,0.0,0.5,0,0.6271481,0.3008437,-1
2025-10-17 00:57:30,50.317921,11.904,0.15537662560772952,0.0,0.15537662560772952,0,0.0,0.5,0,0.6054491,0.28994825,-1
2025-10-17 00:58:00,50.302596,11.904,-0.007247796427431995,0.0,-0.007247796427431995,0,0.0,0.5,0,0.5754564,0.30136415,-1
2025-10-17 00:58:30,50.30049,11.904,-0.029596053054234166,0.0,-0.029596053054234166,0,0.0,0.5,0,0.5735431,0.3042089,-1
2025-10-17 00:59:00,50.301874,11.904,-0.014909449459075201,0.0,-0.014909449459075201,0,0.0,0.5,0,0.55256295,0.29102817,-1
2025-10-17 00:59:30,50.314426,11.904,0.11828870684667607,0.0,0.11828870684667607,0,0.0,0.5,0,0.5238262,0.33275163,-1
2025-10-17 01:00:00,50.329774,11.904,0.28115719816130025,0.0,0.28115719816130025,0,0.0,0.5,0,0.5094213,0.33167377,-1
2025-10-17 01:00:30,50.306441,11.904,0.03355422006359832,0.0,0.03355422006359832,0,0.0,0.5,0,0.5147326,0.36104852,-1
2025-10-17 01:01:00,50.307475,11.904,0.04452672592878041,0.0,0.04452672592878041,0,0.0,0.5,0,0.4928354,0.3418186,-1
2025-10-17 01:01:30,50.324895,11.904,0.22938267580501245,0.0,0.22938267580501245,0,0.0,0.5,0,0.4699549,0.3401592,-1
2025-10-17 01:02:00,50.314794,11.808,0.12219381531709872,-1.174785691940914,-1.0525918766238154,0,0.0,0.5,0,0.4523838,0.32053542,-1
2025-10-17 01:02:30,50.318631,11.808,0.16291093814579247,-1.174785691940914,-1.0118747537951216,0,0.0,0.5,0,0.44696304,0.27502322,-1
2025-10-17 01:03:00,50.327002,11.904,0.25174154413966326,0.0,0.25174154413966326,0,0.0,0.5,0,0.44314227,0.23526685,-1
2025-10-17 01:03:30,50.317589,11.904,0.151853538618123,0.0,0.151853538618123,0,0.0,0.5,0,0.4564714,0.22860312,-1
2025-10-17 01:04:00,50.311692,11.904,0.08927629772147705,0.0,0.08927629772147705,0,0.0,0.5,0,0.45726463,0.2110203,-1
2025-10-17 01:04:30,50.309945,11.808,0.07073764419483694,-1.174785691940914,-1.1040480477460772,0,0.0,0.5,0,0.45429555,0.19509636,-1
2025-10-17 01:05:00,50.29981,11.808,-0.0368120143582711,-1.174785691940914,-1.2115977062991852,0,0.0,0.5,0,0.44375104,0.14288874,-1
2025-10-17 01:05:30,50.301186,11.904,-0.0222103044254487,0.0,-0.0222103044254487,0,0.0,0.5,0,0.44880414,0.12515207,-1
2025-10-17 01:06:00,50.335687,11.808,0.34390422638277013,-1.174785691940914,-0.830881465558144,0,0.0,0.5,0,0.4421997,0.13846752,-1
2025-10-17 01:06:30,50.345169,11.904,0.44452443974247224,0.0,0.44452443974247224,0,0.0,0.5,0,0.42297286,0.12132359,-1
2025-10-17 01:07:00,50.323205,11.904,0.21144888962302932,0.0,0.21144888962302932,0,0.0,0.5,0,0.4586357,0.1609179,-1
2025-10-17 01:07:30,50.306441,11.904,0.03355422006359832,0.0,0.03355422006359832,0,0.0,0.5,0,0.48601714,0.16056053,-1
2025-10-17 01:08:00,50.312004,11.904,0.09258715055509134,0.0,0.09258715055509134,0,0.0,0.5,0,0.47925326,0.19136354,-1
2025-10-17 01:08:30,50.331172,11.904,0.2959923656657367,0.0,0.2959923656657367,0,0.0,0.5,0,0.4786502,0.19449215,-1
2025-10-17 01:09:00,50.331186,11.808,0.2961409295749388,-1.174785691940914,-0.8786447623659752,0,0.0,0.5,0,0.50231653,0.18413694,-1
2025-10-17 01:09:30,50.324571,11.904,0.22594448247781793,0.0,0.22594448247781793,0,0.0,0.5,0,0.52190495,0.1308644,-1
2025-10-17 01:10:00,50.327717,11.808,0.25932891521666773,-1.174785691940914,-0.9154567767242463,0,0.0,0.5,0,0.54297185,0.15341832,-1
2025-10-17 01:10:30,50.333981,11.904,0.3258006528759631,0.0,0.3258006528759631,0,0.0,0.5,0,0.56074923,0.117766105,-1
2025-10-17 01:11:00,50.330134,11.904,0.28497741296931095,0.0,0.28497741296931095,0,0.0,0.5,0,0.58929825,0.13217312,-1
2025-10-17 01:11:30,50.315495,11.904,0.1296326224849011,0.0,0.1296326224849011,0,0.0,0.5,0,0.6160452,0.14345579,-1
2025-10-17 01:12:00,50.319341,11.904,0.17044525068378003,0.0,0.17044525068378003,0,0.0,0.5,0,0.61808366,0.12401512,-1
2025-10-17 01:12:30,50.327016,11.904,0.25189010804886536,0.0,0.25189010804886536,0,0.0,0.5,0,0.6335457,0.10583403,-1
2025-10-17 01:13:00,50.320725,11.904,0.18513185427901438,0.0,0.18513185427901438,0,0.0,0.5,0,0.62997645,0.11424549,-1
2025-10-17 01:13:30,50.312332,11.904,0.09606779071345416,0.0,0.09606779071345416,0,0.0,0.5,0,0.72100717,0.12451096,-1
2025-10-17 01:14:00,50.305018,11.904,0.018453759864152743,0.0,0.018453759864152743,0,0.0,0.5,0,0.6775073,0.12132359,-1
2025-10-17 01:14:30,50.335369,11.904,0.34052970330236576,0.0,0.34052970330236576,0,0.0,0.5,0,0.64804655,0.13010736,-1
2025-10-17 01:15:00,50.346202,11.904,0.4554863338998811,0.0,0.4554863338998811,0,0.0,0.5,0,0.63306445,0.13688412,-1
2025-10-17 01:15:30,50.318298,11.904,0.15937723944833734,0.0,0.15937723944833734,0,0.0,0.5,0,0.65103585,0.13496229,-1
2025-10-17 01:16:00,50.317234,11.904,0.14808638234912924,0.0,0.14808638234912924,0,0.0,0.5,0,0.64617264,0.14107834,-1
2025-10-17 01:16:30,50.316879,11.808,0.14431922608013545,-1.174785691940914,-1.0304664658607787,0,0.0,0.5,0,0.6248548,0.17562039,-1
2025-10-17 01:17:00,50.313397,11.904,0.10736925952051089,0.0,0.10736925952051089,0,0.0,0.5,0,0.6241523,0.1482604,-1
2025-10-17 01:17:30,50.322473,11.808,0.2036811195134277,-1.174785691940914,-0.9711045724274864,0,0.0,0.5,0,0.6256306,0.19834845,-1
2025-10-17 01:18:00,50.320374,11.904,0.1814071448411889,0.0,0.1814071448411889,0,1.0,0.5,1,0.62273127,1.1826797,55
2025-10-17 01:18:30,50.309577,11.904,0.06683253572441429,0.0,0.06683253572441429,0,1.0,0.5,1,0.6275258,1.1826797,55
2025-10-17 01:19:00,50.306783,11.904,0.037183424131238624,0.0,0.037183424131238624,0,1.0,0.5,1,0.6223738,1.1826797,55
2025-10-17 01:19:30,50.31479,11.904,0.12215136848593044,0.0,0.12215136848593044,0,0.0,0.5,0,0.6176127,0.1826438,-1
2025-10-17 01:20:00,50.320747,11.904,0.18536531185055305,0.0,0.18536531185055305,0,0.0,0.5,0,0.6291768,0.18972135,-1
2025-10-17 01:20:30,50.313453,11.904,0.10796351515731925,0.0,0.10796351515731925,0,0.0,0.5,0,0.66986984,0.19037013,-1
2025-10-17 01:21:00,50.322163,11.904,0.20039149009543528,0.0,0.20039149009543528,0,0.0,0.5,0,0.6781878,0.19427852,-1
2025-10-17 01:21:30,50.330863,11.904,0.2927133479555175,0.0,0.2927133479555175,0,0.0,0.5,0,0.6847899,0.21646307,-1
2025-10-17 01:22:00,50.312372,11.904,0.09649225902551399,0.0,0.09649225902551399,0,0.0,0.5,0,0.55670506,0.18517315,-1
2025-10-17 01:22:30,50.318285,11.904,0.15923928724698388,0.0,0.15923928724698388,0,0.0,0.5,0,0.5797565,0.16503368,-1
2025-10-17 01:23:00,50.358394,11.904,0.5848642753976216,0.0,0.5848642753976216,0,0.0,0.5,0,0.59218806,0.16150448,-1
2025-10-17 01:23:30,50.347249,11.904,0.46659679196649206,0.0,0.46659679196649206,0,0.0,0.5,0,0.51634926,0.15121223,-1
2025-10-17 01:24:00,50.317943,11.904,0.15561008317934358,0.0,0.15561008317934358,0,0.0,0.5,0,0.31464672,0.19801584,-1
2025-10-17 01:24:30,50.328381,11.904,0.2663750891958807,0.0,0.2663750891958807,0,0.0,0.5,0,0.31757048,0.18775862,-1
2025-10-17 01:25:00,50.318627,11.904,0.16286849131454878,0.0,0.16286849131454878,0,0.0,0.5,0,0.33044237,0.24189407,-1
2025-10-17 01:25:30,50.308881,11.904,0.05944678709562883,0.0,0.05944678709562883,0,0.0,0.5,0,0.33291245,0.29832992,-1
2025-10-17 01:26:00,50.31238,11.904,0.09657715268785055,0.0,0.09657715268785055,0,0.0,0.5,0,0.3231367,0.3211874,-1
2025-10-17 01:26:30,50.313086,11.904,0.10406901839466982,0.0,0.10406901839466982,0,0.0,0.5,0,0.32784086,0.3257777,-1
2025-10-17 01:27:00,50.320734,11.904,0.1852273596491996,0.0,0.1852273596491996,0,0.0,0.5,0,0.34320378,0.34597412,-1
2025-10-17 01:27:30,50.33256,11.904,0.3107214160921394,0.0,0.3107214160921394,0,0.0,0.5,0,0.35238758,0.31286407,-1
2025-10-17 01:28:00,50.328723,11.904,0.2700042932634456,0.0,0.2700042932634456,0,0.0,0.5,0,0.29142097,0.330278,-1
2025-10-17 01:28:30,50.309201,11.904,0.06284253359165508,0.0,0.06284253359165508,0,0.0,0.5,0,0.24023229,0.30977452,-1
2025-10-17 01:29:00,50.312687,11.808,0.09983494698244794,-1.174785691940914,-1.074950744958466,0,0.0,0.5,0,0.2484905,0.29478005,-1
2025-10-17 01:29:30,50.308863,11.808,0.05925577635525846,-1.174785691940914,-1.1155299155856557,0,0.0,0.5,0,0.725159,0.262141,-1
2025-10-17 01:30:00,50.312354,11.904,0.09630124828506821,0.0,0.09630124828506821,0,0.0,0.5,0,0.6817904,0.22263516,-1
2025-10-17 01:30:30,50.32108,11.904,0.18889901054800817,0.0,0.18889901054800817,0,0.0,0.5,0,0.6576879,0.1989646,-1
2025-10-17 01:31:00,50.312017,11.808,0.09272510275644481,-1.174785691940914,-1.0820605891844692,0,0.0,0.5,0,0.63436407,0.1777998,-1
2025-10-17 01:31:30,50.284867,11.904,-0.19538276401388327,0.0,-0.19538276401388327,0,0.0,0.5,0,0.62105954,0.16999237,-1
2025-10-17 01:32:00,50.284867,11.904,-0.19538276401388327,0.0,-0.19538276401388327,0,0.0,0.5,0,0.59442157,0.17332785,-1
2025-10-17 01:32:30,50.308855,11.904,0.05917088269284649,0.0,0.05917088269284649,0,0.0,0.5,0,0.6600109,0.17366563,-1
2025-10-17 01:33:00,50.313038,11.904,0.10355965642027343,0.0,0.10355965642027343,0,0.0,0.5,0,0.63099825,0.20925005,-1
2025-10-17 01:33:30,50.319332,11.808,0.17034974531359484,-1.174785691940914,-1.0044359466273192,0,0.0,0.5,0,0.6143574,0.24452294,-1
2025-10-17 01:34:00,50.325587,11.904,0.23672597760262964,0.0,0.23672597760262964,0,0.0,0.5,0,0.6087192,0.27171633,-1
2025-10-17 01:34:30,50.315814,11.808,0.13301775727315412,-1.174785691940914,-1.04176793466776,0,0.0,0.5,0,0.61814475,0.3031304,-1
2025-10-17 01:35:00,50.312692,11.808,0.09988800552146483,-1.174785691940914,-1.0748976864194493,0,0.0,0.5,0,0.61462575,0.27962953,-1
2025-10-17 01:35:30,50.31931,11.904,0.1701162877419808,0.0,0.1701162877419808,0,0.0,0.5,0,0.60335934,0.28589168,-1
2025-10-17 01:36:00,50.311995,11.904,0.09249164518490616,0.0,0.09249164518490616,0,0.0,0.5,0,0.6069053,0.2857072,-1
2025-10-17 01:36:30,50.315122,11.904,0.12567445547553693,0.0,0.12567445547553693,0,0.0,0.5,0,0.61183494,0.26039657,-1
2025-10-17 01:37:00,50.317185,11.904,0.1475664086669596,0.0,0.1475664086669596,0,0.0,0.5,0,0.61710495,0.24923255,-1
2025-10-17 01:37:30,50.322086,11.808,0.19957438859478607,-1.174785691940914,-0.975211303346128,0,0.0,0.5,0,0.6185208,0.24468271,-1
2025-10-17 01:38:00,50.314803,11.904,0.1222893206872839,0.0,0.1222893206872839,0,0.0,0.5,0,0.63651764,0.21056448,-1
2025-10-17 01:38:30,50.326661,11.904,0.24812295177987156,0.0,0.24812295177987156,0,0.0,0.5,0,0.6450258,0.19080469,-1
2025-10-17 01:39:00,50.368182,11.904,0.6887316713441479,0.0,0.6887316713441479,0,0.0,0.5,0,0.64811057,0.17173314,-1
2025-10-17 01:39:30,50.361918,11.904,0.6222599336849279,0.0,0.6222599336849279,0,0.0,0.5,0,0.62917095,0.16670917,-1
2025-10-17 01:40:00,50.323538,11.904,0.21498258832040906,0.0,0.21498258832040906,0,0.0,0.5,0,0.55286026,0.16788787,-1
2025-10-17 01:40:30,50.316897,11.904,0.14451023682050584,0.0,0.14451023682050584,0,0.0,0.5,0,0.56173253,0.18896088,-1
2025-10-17 01:41:00,50.301207,11.904,-0.021987458561683264,0.0,-0.021987458561683264,0,0.0,0.5,0,0.56310225,0.21249394,-1
2025-10-17 01:41:30,50.315845,11.904,0.13334672021495336,0.0,0.13334672021495336,0,0.0,0.5,0,0.5690903,0.22994223,-1
2025-10-17 01:42:00,50.350337,11.904,0.499365745652987,0.0,0.499365745652987,0,0.0,0.5,0,0.554544,0.2118827,-1
2025-10-17 01:42:30,50.331873,11.808,0.3034311728335391,-1.174785691940914,-0.871354519107375,0,0.0,0.5,0,0.4480923,0.20689923,-1
2025-10-17 01:43:00,50.334687,11.808,0.33329251858278236,-1.174785691940914,-0.8414931733581317,0,0.0,0.5,0,0.45319209,0.1715434,-1
2025-10-17 01:43:30,50.32875,11.808,0.27029080937407657,-1.174785691940914,-0.9044948825668375,0,0.0,0.5,0,0.4506089,0.16028984,-1
2025-10-17 01:44:00,50.309564,11.808,0.06669458352306082,-1.174785691940914,-1.1080911084178533,0,0.0,0.5,0,0.45523575,0.19834845,-1
2025-10-17 01:44:30,50.306086,11.904,0.02978706379460454,0.0,0.02978706379460454,0,1.0,0.5,1,0.4541672,1.1826797,56
2025-10-17 01:45:00,50.311679,11.904,0.08913834552004818,0.0,0.08913834552004818,0,0.0,0.5,0,0.45475665,0.1826438,-1
2025-10-17 01:45:30,50.329793,11.904,0.2813588206095193,0.0,0.2813588206095193,0,0.0,0.5,0,0.44909924,0.18469143,-1
2025-10-17 01:46:00,50.332929,11.904,0.31463713627033524,0.0,0.31463713627033524,0,0.0,0.5,0,0.4552456,0.18005697,-1
2025-10-17 01:46:30,50.325627,11.904,0.23715044591461407,0.0,0.23715044591461407,0,0.0,0.5,0,0.484835,0.16222574,-1
